chapterno,score,words
144,4.559558823529413,"[('died', 1.56), ('sick', 2.02), ('hatred', 2.22), ('suffering', 2.22), ('hopeless', 2.56)]"
145,5.178717948717949,"[('sorrow', 2.12), ('tears', 2.46), ('loss', 2.56), ('scared', 2.58), ('ashamed', 2.59)]"
146,5.668360655737703,"[('friendship', 7.96), ('free', 7.96), ('enjoyed', 8.02), ('smile', 8.1), ('love', 8.42)]"
147,5.633623188405798,"[('joy', 8.16), ('laughing', 8.2), ('laughed', 8.26), ('happy', 8.3), ('love', 8.42)]"
148,5.1793548387096795,"[('torture', 1.58), ('tortured', 1.82), ('evil', 1.9), ('suffering', 2.22), ('wounded', 2.42)]"
149,6.066666666666667,"[('smiled', 8.08), ('smile', 8.1), ('won', 8.1), ('win', 8.12), ('love', 8.42)]"
150,5.514795918367349,"[('win', 8.12), ('joy', 8.16), ('laughing', 8.2), ('laughed', 8.26), ('love', 8.42)]"
151,5.056451612903226,"[('painful', 2.12), ('divorce', 2.18), ('poor', 2.32), ('angry', 2.32), ('ruined', 2.54)]"
152,5.012448979591838,"[('torture', 1.58), ('cruel', 1.84), ('cry', 1.84), ('crying', 2.04), ('unhappy', 2.12)]"
153,5.405000000000001,"[('kissed', 7.84), ('kissing', 7.94), ('loved', 7.96), ('joy', 8.16), ('love', 8.42)]"
154,5.734000000000003,"[('friends', 7.92), ('loved', 7.96), ('smile', 8.1), ('exceptionally', 8.18), ('love', 8.42)]"
155,4.917799999999999,"[('worried', 2.42), ('wounded', 2.42), ('loss', 2.56), ('worse', 2.7), ('nervous', 2.94)]"
156,4.8722131147541035,"[('tortured', 1.82), ('fail', 1.96), ('hatred', 2.22), ('anger', 2.3), ('poor', 2.32)]"
157,6.60156862745098,"[('freedom', 7.9), ('friends', 7.92), ('smile', 8.1), ('happy', 8.3), ('happiness', 8.44)]"
158,5.8712000000000035,"[('pleasure', 8.08), ('smiled', 8.08), ('smile', 8.1), ('happy', 8.3), ('love', 8.42)]"
159,5.3930985915492995,"[('delicious', 7.92), ('loving', 7.96), ('loved', 7.96), ('happy', 8.3), ('love', 8.42)]"
160,6.083768115942029,"[('great', 7.88), ('loved', 7.96), ('smiled', 8.08), ('smile', 8.1), ('happiness', 8.44)]"
161,5.590681818181816,"[('loved', 7.96), ('smile', 8.1), ('joy', 8.16), ('happy', 8.3), ('love', 8.42)]"
162,5.854333333333335,"[('smile', 8.1), ('happy', 8.3), ('love', 8.42), ('happiness', 8.44), ('happiest', 8.6)]"
163,5.1573404255319195,"[('abuse', 1.88), ('agony', 2.16), ('suffering', 2.22), ('angry', 2.32), ('shooting', 2.52)]"
164,5.249268292682926,"[('cried', 2.2), ('angry', 2.32), ('shooting', 2.52), ('ashamed', 2.59), ('lie', 2.6)]"
165,4.681052631578947,"[('killed', 1.56), ('wailing', 2.22), ('shot', 2.5), ('shooting', 2.52), ('harm', 2.54)]"
166,4.538023255813953,"[('killed', 1.56), ('killing', 1.7), ('failure', 2.06), ('cried', 2.2), ('fired', 2.3)]"
167,5.7838260869565215,"[('friends', 7.92), ('fun', 7.96), ('laughing', 8.2), ('laugh', 8.22), ('laughter', 8.5)]"
168,5.642459016393444,"[('bright', 7.62), ('excited', 7.62), ('sun', 7.8), ('enjoying', 7.84), ('joyfully', 8.16)]"
169,5.52,"[('successful', 8.16), ('laughing', 8.2), ('laugh', 8.22), ('laughed', 8.26), ('happy', 8.3)]"
170,5.075301204819279,"[('died', 1.56), ('worst', 2.1), ('hateful', 2.34), ('worried', 2.42), ('disgusting', 2.58)]"
171,4.73872093023256,"[('evil', 1.9), ('punish', 2.0), ('punishment', 2.0), ('cried', 2.2), ('grief', 2.33)]"
172,5.30774193548387,"[('death', 1.54), ('died', 1.56), ('cruel', 1.84), ('evil', 1.9), ('pain', 2.1)]"
173,6.089836065573769,"[('kissing', 7.94), ('rich', 7.98), ('smiled', 8.08), ('smile', 8.1), ('joyful', 8.16)]"
174,6.104032258064517,"[('loves', 7.96), ('rich', 7.98), ('smile', 8.1), ('happy', 8.3), ('love', 8.42)]"
175,6.105955056179774,"[('delighted', 7.78), ('great', 7.88), ('healthy', 8.02), ('smile', 8.1), ('love', 8.42)]"
176,5.86824175824176,"[('delighted', 7.78), ('great', 7.88), ('loved', 7.96), ('smile', 8.1), ('love', 8.42)]"
177,5.179629629629631,"[('die', 1.74), ('hates', 2.06), ('agony', 2.16), ('divorce', 2.18), ('threatening', 2.36)]"
178,5.595785714285715,"[('friends', 7.92), ('loved', 7.96), ('pleasure', 8.08), ('smile', 8.1), ('laughter', 8.5)]"
179,4.962795698924735,"[('poverty', 1.98), ('hates', 2.06), ('slave', 2.06), ('unhappy', 2.12), ('divorce', 2.18)]"
180,5.770428571428572,"[('sweet', 7.64), ('beauty', 7.76), ('great', 7.88), ('smiled', 8.08), ('love', 8.42)]"
181,5.739245283018867,"[('hope', 7.38), ('excite', 7.62), ('great', 7.88), ('loving', 7.96), ('smiled', 8.08)]"
182,5.7189393939393955,"[('kiss', 7.64), ('friend', 7.66), ('family', 7.72), ('great', 7.88), ('excellent', 8.18)]"
183,4.47,"[('enemy', 2.64), ('afraid', 2.66), ('missing', 2.98), ('hostile', 3.02), ('decline', 3.08)]"
184,5.2621052631578955,"[('evil', 1.9), ('violent', 2.06), ('painful', 2.12), ('hated', 2.14), ('robbed', 2.18)]"
185,5.141304347826087,"[('betrayed', 2.57), ('bad', 2.64), ('damn', 2.98), ('decaying', 3.08), ('smoking', 3.1)]"
186,5.042295081967211,"[('dead', 2.0), ('cried', 2.2), ('worried', 2.42), ('stolen', 2.5), ('denied', 2.54)]"
187,6.28581081081081,"[('winning', 8.04), ('pleasure', 8.08), ('successful', 8.16), ('excellent', 8.18), ('love', 8.42)]"
188,4.963235294117646,"[('illness', 2.0), ('sick', 2.02), ('painful', 2.12), ('divorce', 2.18), ('threatening', 2.36)]"
189,5.956629213483142,"[('smiled', 8.08), ('smile', 8.1), ('laugh', 8.22), ('happy', 8.3), ('love', 8.42)]"
190,5.213050847457629,"[('horrible', 2.24), ('worries', 2.6), ('afraid', 2.66), ('trouble', 2.78), ('badly', 2.88)]"
191,6.167183098591551,"[('friend', 7.66), ('celebrated', 7.8), ('great', 7.88), ('enjoyed', 8.02), ('excellent', 8.18)]"
192,5.872911392405065,"[('positive', 7.8), ('great', 7.88), ('beautiful', 7.92), ('smile', 8.1), ('laughing', 8.2)]"
193,5.106818181818181,"[('grief', 2.33), ('deaf', 2.67), ('spoil', 2.68), ('mistake', 2.78), ('despair', 2.82)]"
194,5.086296296296296,"[('punish', 2.0), ('funeral', 2.1), ('ashamed', 2.59), ('stupid', 2.68), ('weak', 2.84)]"
195,5.829999999999998,"[('congratulate', 8.0), ('celebrating', 8.0), ('won', 8.1), ('laughed', 8.26), ('laughter', 8.5)]"
196,5.976666666666664,"[('friend', 7.66), ('enjoying', 7.84), ('splendid', 7.86), ('great', 7.88), ('friends', 7.92)]"
197,5.26674418604651,"[('worst', 2.1), ('divorce', 2.18), ('angry', 2.32), ('shot', 2.5), ('blind', 2.58)]"
198,6.049903846153847,"[('smile', 8.1), ('laughs', 8.18), ('happy', 8.3), ('love', 8.42), ('happiness', 8.44)]"
199,5.157777777777777,"[('fail', 1.96), ('unhappy', 2.12), ('angry', 2.32), ('hateful', 2.34), ('broke', 2.54)]"
200,4.675263157894737,"[('evil', 1.9), ('dangerous', 2.44), ('tears', 2.46), ('afraid', 2.66), ('distress', 2.7)]"
201,5.269824561403508,"[('pain', 2.1), ('suffering', 2.22), ('horrible', 2.24), ('hateful', 2.34), ('scared', 2.58)]"
202,4.543186813186814,"[('terror', 1.76), ('violence', 1.86), ('agony', 2.16), ('grief', 2.33), ('tears', 2.46)]"
203,4.670181818181819,"[('died', 1.56), ('violence', 1.86), ('agony', 2.16), ('tears', 2.46), ('grave', 2.56)]"
204,5.4155555555555575,"[('excited', 7.62), ('kissed', 7.84), ('splendid', 7.86), ('joy', 8.16), ('laughter', 8.5)]"
205,5.411764705882352,"[('triumph', 7.46), ('glad', 7.48), ('income', 7.58), ('great', 7.88), ('beautifully', 7.92)]"
206,4.535384615384614,"[('criminal', 1.98), ('unhappy', 2.12), ('divorce', 2.18), ('cried', 2.2), ('injured', 2.22)]"
207,5.270363636363638,"[('divorce', 2.18), ('hurt', 2.18), ('ill', 2.42), ('dangerous', 2.44), ('shameful', 2.68)]"
208,5.90346153846154,"[('wonderful', 7.76), ('delighted', 7.78), ('enjoying', 7.84), ('happy', 8.3), ('happier', 8.45)]"
209,5.345238095238096,"[('great', 7.88), ('smiled', 8.08), ('smile', 8.1), ('love', 8.42), ('happiness', 8.44)]"
210,5.306666666666668,"[('disgusting', 2.58), ('guilty', 2.64), ('worse', 2.7), ('begged', 3.08), ('smoke', 3.16)]"
211,4.941818181818184,"[('tortured', 1.82), ('cruelty', 1.84), ('sick', 2.02), ('pain', 2.1), ('divorce', 2.18)]"
